kjønn,næring (SN2007),type sykefravær,statistikkvariabel,kvartal,value
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2005K4,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2006K1,5
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2006K2,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2006K3,3.4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2006K4,4.4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2007K1,5.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2007K2,4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2007K3,3.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2007K4,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2008K1,4.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2008K2,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2008K3,3.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2008K4,4.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2009K1,4.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2009K2,4.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2009K3,3.5
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2009K4,4.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2010K1,4.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2010K2,3.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2010K3,3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2010K4,4.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2011K1,4.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2011K2,3.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2011K3,2.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2011K4,4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2012K1,4.4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2012K2,3.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2012K3,2.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2012K4,4.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2013K1,4.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2013K2,3.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2013K3,2.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2013K4,3.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2014K1,4.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2014K2,3.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2014K3,2.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2014K4,3.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2015K1,4.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2015K2,3.4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2015K3,2.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2015K4,3.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2016K1,3.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2016K2,3.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2016K3,2.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2016K4,3.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2017K1,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2017K2,3.4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2017K3,2.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2017K4,3.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2018K1,4.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2018K2,3.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2018K3,2.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2018K4,3.7
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2019K1,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2019K2,3.4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2019K3,2.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2019K4,3.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2020K1,4.2
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2020K2,3.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2020K3,2.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2020K4,3.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2021K1,3.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2021K2,3.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2021K3,3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2021K4,4.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2022K1,5.5
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2022K2,4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2022K3,3.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2022K4,4.6
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2023K1,4.9
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2023K2,4
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2023K3,3.1
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2023K4,4.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2024K1,4.8
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2024K2,4.3
Menn,Undervisning,Egenmeldt og legemeldt,Sykefraværsprosent,2024K3,3.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2000K2,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2000K3,0.2
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2000K4,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2001K1,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2001K2,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2001K3,0.2
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2001K4,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2002K1,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2002K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2002K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2002K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2003K1,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2003K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2003K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2003K4,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2004K1,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2004K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2004K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2004K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2005K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2005K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2005K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2005K4,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2006K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2006K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2006K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2006K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2007K1,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2007K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2007K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2007K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2008K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2008K2,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2008K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2008K4,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2009K1,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2009K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2009K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2009K4,1.1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2010K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2010K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2010K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2010K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2011K1,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2011K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2011K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2011K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2012K1,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2012K2,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2012K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2012K4,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2013K1,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2013K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2013K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2013K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2014K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2014K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2014K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2014K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2015K1,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2015K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2015K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2015K4,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2016K1,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2016K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2016K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2016K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2017K1,0.8
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2017K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2017K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2017K4,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2018K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2018K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2018K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2018K4,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2019K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2019K2,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2019K3,0.3
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2019K4,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2020K1,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2020K2,0.2
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2020K3,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2020K4,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2021K1,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2021K2,0.4
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2021K3,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2021K4,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2022K1,1.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2022K2,0.7
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2022K3,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2022K4,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2023K1,1
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2023K2,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2023K3,0.5
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2023K4,1.2
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2024K1,0.9
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2024K2,0.6
Menn,Undervisning,Egenmeldt,Sykefraværsprosent,2024K3,0.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2000K2,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2000K3,2.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2000K4,3.7
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2001K1,4.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2001K2,3.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2001K3,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2001K4,4.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2002K1,4.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2002K2,3.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2002K3,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2002K4,4.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2003K1,4.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2003K2,4.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2003K3,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2003K4,4.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2004K1,4.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2004K2,3.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2004K3,2.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2004K4,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2005K1,3.7
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2005K2,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2005K3,2.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2005K4,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2006K1,4.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2006K2,3.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2006K3,3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2006K4,3.7
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2007K1,4.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2007K2,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2007K3,2.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2007K4,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2008K1,3.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2008K2,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2008K3,2.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2008K4,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2009K1,3.7
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2009K2,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2009K3,3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2009K4,3.7
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2010K1,3.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2010K2,3.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2010K3,2.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2010K4,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2011K1,3.7
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2011K2,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2011K3,2.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2011K4,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2012K1,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2012K2,3.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2012K3,2.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2012K4,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2013K1,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2013K2,3.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2013K3,2.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2013K4,3.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2014K1,3.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2014K2,3.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2014K3,2.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2014K4,3.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2015K1,3.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2015K2,3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2015K3,2.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2015K4,3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2016K1,3.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2016K2,2.8
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2016K3,2.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2016K4,3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2017K1,3.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2017K2,3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2017K3,2.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2017K4,3.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2018K1,3.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2018K2,2.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2018K3,2.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2018K4,3.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2019K1,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2019K2,2.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2019K3,2.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2019K4,3.1
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2020K1,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2020K2,2.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2020K3,2.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2020K4,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2021K1,3.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2021K2,3.2
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2021K3,2.5
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2021K4,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2022K1,4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2022K2,3.3
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2022K3,2.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2022K4,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2023K1,4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2023K2,3.4
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2023K3,2.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2023K4,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2024K1,3.9
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2024K2,3.6
Menn,Undervisning,Legemeldt,Sykefraværsprosent,2024K3,2.7
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2000K2,6.6
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2000K3,5.8
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2000K4,6.9
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2001K1,7.3
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2001K2,6.7
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2001K3,6.2
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2001K4,7.1
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2002K1,7.4
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2002K2,6.8
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2002K3,5.9
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2002K4,7.1
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2003K1,7.4
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2003K2,6.8
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2003K3,6.3
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2003K4,7.7
Menn,Helse- og sosialtjenester,Egenmeldt og legemeldt,Sykefraværsprosent,2004K1,7.6
